epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
533,221048,2.57751,1.34013,0.00453,0.82864,0.58364,0.652,0.34709,2.38495,1.22539,0.00596,0.0136596,0.00455321,0.0136596,0.00455321,0.0136596,0.00455321,0.0136596,0.00455321
534,221379,2.59129,1.34553,0.00447,0.82857,0.58346,0.652,0.34702,2.3852,1.22607,0.00596,0.0136132,0.00453774,0.0136132,0.00453774,0.0136132,0.00453774,0.0136132,0.00453774
535,221706,2.57808,1.33613,0.00449,0.8273,0.58409,0.65202,0.3471,2.38502,1.22573,0.00596,0.0135668,0.00452227,0.0135668,0.00452227,0.0135668,0.00452227,0.0135668,0.00452227
536,222035,2.58642,1.3493,0.00448,0.82813,0.58371,0.65193,0.34696,2.3855,1.22643,0.00596,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
537,222365,2.5919,1.34108,0.00446,0.82865,0.58369,0.65208,0.34703,2.38626,1.22641,0.00596,0.0134741,0.00449136,0.0134741,0.00449136,0.0134741,0.00449136,0.0134741,0.00449136
538,222698,2.56815,1.33087,0.0045,0.82857,0.58369,0.65203,0.3469,2.38639,1.22574,0.00596,0.0134277,0.00447591,0.0134277,0.00447591,0.0134277,0.00447591,0.0134277,0.00447591
539,223035,2.58962,1.34224,0.00455,0.82922,0.58306,0.65191,0.34711,2.38643,1.22553,0.00597,0.0133814,0.00446047,0.0133814,0.00446047,0.0133814,0.00446047,0.0133814,0.00446047
540,223365,2.57958,1.33006,0.00449,0.82961,0.58308,0.65187,0.34711,2.38629,1.22621,0.00597,0.0133351,0.00444503,0.0133351,0.00444503,0.0133351,0.00444503,0.0133351,0.00444503
541,223693,2.5692,1.33493,0.00451,0.8305,0.58293,0.65189,0.34719,2.38609,1.22578,0.00597,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
542,224022,2.56231,1.32709,0.00447,0.83177,0.5826,0.65193,0.34708,2.38671,1.22523,0.00597,0.0132425,0.00441418,0.0132425,0.00441418,0.0132425,0.00441418,0.0132425,0.00441418
543,224356,2.58826,1.33668,0.00443,0.83096,0.58386,0.65203,0.3471,2.38658,1.22494,0.00597,0.0131963,0.00439876,0.0131963,0.00439876,0.0131963,0.00439876,0.0131963,0.00439876
544,224689,2.56441,1.34353,0.00449,0.83116,0.58346,0.65192,0.34691,2.38694,1.22509,0.00597,0.01315,0.00438334,0.01315,0.00438334,0.01315,0.00438334,0.01315,0.00438334
545,225025,2.57342,1.33497,0.00447,0.83164,0.58338,0.65188,0.34706,2.38691,1.22403,0.00596,0.0131038,0.00436794,0.0131038,0.00436794,0.0131038,0.00436794,0.0131038,0.00436794
546,225361,2.57294,1.33011,0.00441,0.83013,0.58389,0.65195,0.34709,2.38673,1.22453,0.00596,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
547,225694,2.57708,1.33231,0.00444,0.82909,0.58427,0.65187,0.34687,2.3869,1.22508,0.00596,0.0130114,0.00433715,0.0130114,0.00433715,0.0130114,0.00433715,0.0130114,0.00433715
548,226029,2.57384,1.33116,0.00446,0.82894,0.58414,0.65167,0.34684,2.38671,1.22656,0.00596,0.0129653,0.00432176,0.0129653,0.00432176,0.0129653,0.00432176,0.0129653,0.00432176
549,226364,2.56689,1.32965,0.00446,0.82957,0.58404,0.65179,0.34695,2.38705,1.22615,0.00596,0.0129192,0.00430638,0.0129192,0.00430638,0.0129192,0.00430638,0.0129192,0.00430638
550,226696,2.56388,1.32806,0.00448,0.83005,0.58358,0.65189,0.34686,2.38775,1.22532,0.00596,0.012873,0.00429101,0.012873,0.00429101,0.012873,0.00429101,0.012873,0.00429101
551,227023,2.57401,1.33439,0.00444,0.83163,0.58295,0.65179,0.34677,2.38827,1.22496,0.00596,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
552,227353,2.59211,1.34554,0.00447,0.83053,0.58371,0.6521,0.34713,2.38888,1.2234,0.00596,0.0127809,0.00426029,0.0127809,0.00426029,0.0127809,0.00426029,0.0127809,0.00426029
553,227682,2.56786,1.3324,0.00444,0.83074,0.58346,0.65191,0.34688,2.38903,1.22413,0.00597,0.0127348,0.00424495,0.0127348,0.00424495,0.0127348,0.00424495,0.0127348,0.00424495
554,228016,2.55509,1.32765,0.0045,0.83016,0.58366,0.65183,0.34696,2.38837,1.2241,0.00597,0.0126888,0.00422961,0.0126888,0.00422961,0.0126888,0.00422961,0.0126888,0.00422961
555,228353,2.56857,1.32324,0.00443,0.82891,0.58427,0.65196,0.347,2.3885,1.22485,0.00597,0.0126428,0.00421427,0.0126428,0.00421427,0.0126428,0.00421427,0.0126428,0.00421427
556,228685,2.57768,1.33445,0.00443,0.82927,0.58439,0.65203,0.34719,2.3871,1.22532,0.00597,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
557,229013,2.56242,1.32377,0.00451,0.82893,0.58482,0.65217,0.34737,2.38786,1.22445,0.00596,0.0125509,0.00418364,0.0125509,0.00418364,0.0125509,0.00418364,0.0125509,0.00418364
558,229342,2.56477,1.33056,0.00443,0.83102,0.58439,0.65252,0.34752,2.38809,1.22382,0.00596,0.012505,0.00416833,0.012505,0.00416833,0.012505,0.00416833,0.012505,0.00416833
559,229672,2.55626,1.32601,0.00442,0.82994,0.58472,0.6524,0.34745,2.38826,1.22429,0.00596,0.0124591,0.00415303,0.0124591,0.00415303,0.0124591,0.00415303,0.0124591,0.00415303
560,230005,2.5683,1.32285,0.00441,0.83084,0.58439,0.65259,0.3477,2.3875,1.22349,0.00596,0.0124132,0.00413774,0.0124132,0.00413774,0.0124132,0.00413774,0.0124132,0.00413774
561,230335,2.55348,1.32535,0.00446,0.83138,0.58426,0.65251,0.34757,2.38729,1.2243,0.00596,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
562,230666,2.57251,1.33334,0.00446,0.83101,0.58434,0.65236,0.34729,2.38769,1.22466,0.00597,0.0123216,0.00410719,0.0123216,0.00410719,0.0123216,0.00410719,0.0123216,0.00410719
563,230998,2.55701,1.31846,0.00443,0.82977,0.58497,0.65249,0.34717,2.38776,1.22423,0.00596,0.0122758,0.00409193,0.0122758,0.00409193,0.0122758,0.00409193,0.0122758,0.00409193
564,231327,2.54436,1.32173,0.00444,0.82935,0.58484,0.6525,0.34692,2.38887,1.22471,0.00597,0.01223,0.00407668,0.01223,0.00407668,0.01223,0.00407668,0.01223,0.00407668
565,231659,2.56098,1.31701,0.00441,0.83019,0.58401,0.65219,0.347,2.38835,1.22462,0.00597,0.0121843,0.00406144,0.0121843,0.00406144,0.0121843,0.00406144,0.0121843,0.00406144
566,231991,2.55551,1.33307,0.00447,0.83022,0.58439,0.65248,0.34701,2.38824,1.22488,0.00597,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
567,232322,2.56477,1.32884,0.00444,0.83156,0.58378,0.65239,0.34693,2.38857,1.22459,0.00597,0.0120929,0.00403098,0.0120929,0.00403098,0.0120929,0.00403098,0.0120929,0.00403098
568,232656,2.56394,1.33015,0.00441,0.83089,0.58406,0.65246,0.34701,2.38784,1.22522,0.00597,0.0120473,0.00401577,0.0120473,0.00401577,0.0120473,0.00401577,0.0120473,0.00401577
569,232987,2.57075,1.33054,0.00443,0.83118,0.58404,0.65234,0.34697,2.38856,1.22557,0.00597,0.0120017,0.00400056,0.0120017,0.00400056,0.0120017,0.00400056,0.0120017,0.00400056
570,233320,2.57183,1.32136,0.00442,0.83109,0.58404,0.6526,0.3471,2.3887,1.22467,0.00597,0.0119561,0.00398537,0.0119561,0.00398537,0.0119561,0.00398537,0.0119561,0.00398537
571,233650,2.55647,1.32823,0.00444,0.83232,0.58353,0.65236,0.34708,2.38839,1.22512,0.00597,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
572,233980,2.55999,1.33542,0.00446,0.83271,0.58391,0.65257,0.34759,2.38795,1.22486,0.00597,0.0118651,0.00395502,0.0118651,0.00395502,0.0118651,0.00395502,0.0118651,0.00395502
573,234312,2.55345,1.31955,0.0044,0.83185,0.58434,0.65272,0.34738,2.38784,1.22509,0.00597,0.0118196,0.00393986,0.0118196,0.00393986,0.0118196,0.00393986,0.0118196,0.00393986
574,234645,2.54826,1.31834,0.0044,0.83212,0.58449,0.65299,0.34772,2.38738,1.22543,0.00596,0.0117741,0.00392471,0.0117741,0.00392471,0.0117741,0.00392471,0.0117741,0.00392471
575,234975,2.55164,1.32274,0.00441,0.83101,0.58469,0.65303,0.34733,2.38799,1.22471,0.00596,0.0117287,0.00390957,0.0117287,0.00390957,0.0117287,0.00390957,0.0117287,0.00390957
576,235308,2.54626,1.31159,0.00439,0.83096,0.58449,0.65307,0.34741,2.38765,1.22574,0.00596,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
577,235640,2.55774,1.31746,0.00443,0.83124,0.58479,0.65318,0.3479,2.3872,1.22497,0.00596,0.011638,0.00387933,0.011638,0.00387933,0.011638,0.00387933,0.011638,0.00387933
578,235971,2.52982,1.30613,0.0044,0.83172,0.58482,0.65309,0.34738,2.38781,1.22518,0.00596,0.0115927,0.00386423,0.0115927,0.00386423,0.0115927,0.00386423,0.0115927,0.00386423
579,236303,2.54929,1.31322,0.00442,0.83239,0.58398,0.65308,0.34735,2.38846,1.2254,0.00597,0.0115474,0.00384913,0.0115474,0.00384913,0.0115474,0.00384913,0.0115474,0.00384913
580,236634,2.55638,1.3183,0.00437,0.83164,0.58472,0.65314,0.34747,2.38769,1.22539,0.00597,0.0115022,0.00383405,0.0115022,0.00383405,0.0115022,0.00383405,0.0115022,0.00383405
581,236966,2.54925,1.31961,0.00441,0.83146,0.5851,0.65332,0.34739,2.38809,1.22533,0.00597,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
582,237298,2.56381,1.32036,0.00437,0.83142,0.58527,0.65331,0.34734,2.38719,1.22582,0.00596,0.0114118,0.00380393,0.0114118,0.00380393,0.0114118,0.00380393,0.0114118,0.00380393
583,237629,2.54697,1.31,0.00439,0.83094,0.58527,0.65313,0.34753,2.38732,1.22665,0.00596,0.0113667,0.00378888,0.0113667,0.00378888,0.0113667,0.00378888,0.0113667,0.00378888
584,237962,2.54865,1.31604,0.00437,0.83206,0.58537,0.65317,0.3475,2.38621,1.22743,0.00596,0.0113216,0.00377385,0.0113216,0.00377385,0.0113216,0.00377385,0.0113216,0.00377385
585,238293,2.53884,1.30701,0.00439,0.83111,0.58527,0.65303,0.34741,2.38642,1.22726,0.00597,0.0112765,0.00375883,0.0112765,0.00375883,0.0112765,0.00375883,0.0112765,0.00375883
586,238625,2.53365,1.30703,0.0044,0.8308,0.58545,0.65323,0.3475,2.38712,1.22642,0.00597,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
587,238956,2.5436,1.31944,0.00438,0.83132,0.58525,0.65326,0.34748,2.38698,1.22621,0.00596,0.0111865,0.00372884,0.0111865,0.00372884,0.0111865,0.00372884,0.0111865,0.00372884
588,239288,2.55545,1.32105,0.00442,0.83151,0.5849,0.65311,0.34754,2.3874,1.22614,0.00597,0.0111416,0.00371385,0.0111416,0.00371385,0.0111416,0.00371385,0.0111416,0.00371385
589,239628,2.54428,1.31742,0.00435,0.83339,0.58453,0.65313,0.34729,2.38723,1.22677,0.00596,0.0110967,0.00369889,0.0110967,0.00369889,0.0110967,0.00369889,0.0110967,0.00369889
590,239962,2.5334,1.31208,0.0044,0.83249,0.585,0.65317,0.34749,2.38638,1.22655,0.00596,0.0110518,0.00368393,0.0110518,0.00368393,0.0110518,0.00368393,0.0110518,0.00368393
591,240296,2.53829,1.30047,0.00436,0.83336,0.58464,0.65321,0.34742,2.38667,1.22656,0.00596,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
592,240628,2.53449,1.3095,0.00439,0.83337,0.58517,0.6533,0.34729,2.38728,1.22631,0.00596,0.0109622,0.00365407,0.0109622,0.00365407,0.0109622,0.00365407,0.0109622,0.00365407
593,240964,2.55348,1.30903,0.00435,0.83368,0.58501,0.65331,0.34728,2.38674,1.22819,0.00596,0.0109175,0.00363915,0.0109175,0.00363915,0.0109175,0.00363915,0.0109175,0.00363915
594,241303,2.53626,1.30997,0.00438,0.83407,0.58425,0.65325,0.34761,2.38708,1.22716,0.00596,0.0108728,0.00362426,0.0108728,0.00362426,0.0108728,0.00362426,0.0108728,0.00362426
595,241633,2.52372,1.31323,0.00437,0.83376,0.58366,0.6531,0.34764,2.38681,1.22808,0.00596,0.0108281,0.00360937,0.0108281,0.00360937,0.0108281,0.00360937,0.0108281,0.00360937
596,241965,2.53593,1.3112,0.00437,0.83463,0.58376,0.6532,0.34736,2.38728,1.22793,0.00596,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
597,242297,2.54293,1.31749,0.00443,0.83409,0.58353,0.65324,0.34762,2.38707,1.22704,0.00596,0.0107389,0.00357964,0.0107389,0.00357964,0.0107389,0.00357964,0.0107389,0.00357964
598,242628,2.55954,1.332,0.00436,0.83398,0.58369,0.65323,0.34784,2.3868,1.22816,0.00596,0.0106944,0.0035648,0.0106944,0.0035648,0.0106944,0.0035648,0.0106944,0.0035648
599,242960,2.53698,1.31482,0.00439,0.83274,0.58446,0.65308,0.34744,2.38724,1.22829,0.00596,0.0106499,0.00354998,0.0106499,0.00354998,0.0106499,0.00354998,0.0106499,0.00354998
600,243291,2.51454,1.30262,0.00437,0.83264,0.58428,0.65308,0.34778,2.38629,1.22945,0.00596,0.0106055,0.00353516,0.0106055,0.00353516,0.0106055,0.00353516,0.0106055,0.00353516
601,243622,2.55155,1.31706,0.00434,0.83196,0.58439,0.65315,0.34753,2.38687,1.22892,0.00596,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
602,243952,2.52979,1.31004,0.00434,0.83167,0.58482,0.65337,0.34744,2.38606,1.22841,0.00596,0.0105168,0.00350558,0.0105168,0.00350558,0.0105168,0.00350558,0.0105168,0.00350558
603,244284,2.53293,1.30702,0.00434,0.83188,0.58507,0.65326,0.34752,2.38751,1.22785,0.00596,0.0104725,0.00349082,0.0104725,0.00349082,0.0104725,0.00349082,0.0104725,0.00349082
604,244615,2.54007,1.31207,0.00436,0.83128,0.58545,0.65329,0.34754,2.38762,1.22727,0.00597,0.0104282,0.00347607,0.0104282,0.00347607,0.0104282,0.00347607,0.0104282,0.00347607
605,244945,2.52322,1.30598,0.00435,0.83094,0.58615,0.6535,0.34764,2.38779,1.2276,0.00596,0.010384,0.00346133,0.010384,0.00346133,0.010384,0.00346133,0.010384,0.00346133
606,245275,2.51772,1.30508,0.00436,0.83288,0.58517,0.65347,0.34782,2.38722,1.22757,0.00596,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
607,245608,2.54373,1.31168,0.0043,0.8313,0.58552,0.65338,0.34773,2.38683,1.22903,0.00596,0.0102957,0.0034319,0.0102957,0.0034319,0.0102957,0.0034319,0.0102957,0.0034319
608,245938,2.52242,1.30076,0.00438,0.83103,0.58552,0.65336,0.34775,2.38743,1.22871,0.00596,0.0102516,0.00341722,0.0102516,0.00341722,0.0102516,0.00341722,0.0102516,0.00341722
609,246268,2.53279,1.30179,0.00432,0.83155,0.58558,0.65362,0.34777,2.38715,1.22836,0.00596,0.0102076,0.00340254,0.0102076,0.00340254,0.0102076,0.00340254,0.0102076,0.00340254
610,246598,2.51965,1.30333,0.00438,0.83084,0.5861,0.6536,0.34771,2.38718,1.2288,0.00596,0.0101637,0.00338789,0.0101637,0.00338789,0.0101637,0.00338789,0.0101637,0.00338789
611,246929,2.53243,1.30245,0.00433,0.83066,0.58646,0.65355,0.34783,2.38635,1.22931,0.00597,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
612,247261,2.53146,1.29482,0.00433,0.83117,0.58638,0.65367,0.34791,2.38607,1.22977,0.00597,0.0100759,0.00335862,0.0100759,0.00335862,0.0100759,0.00335862,0.0100759,0.00335862
613,247592,2.53842,1.30622,0.00436,0.8315,0.58573,0.65346,0.34785,2.38615,1.23032,0.00597,0.0100321,0.00334402,0.0100321,0.00334402,0.0100321,0.00334402,0.0100321,0.00334402
614,247923,2.52152,1.29187,0.00431,0.83222,0.58552,0.65355,0.34774,2.38713,1.22906,0.00597,0.00998828,0.00332943,0.00998828,0.00332943,0.00998828,0.00332943,0.00998828,0.00332943
615,248253,2.52898,1.30065,0.00434,0.83189,0.58563,0.65358,0.34765,2.38706,1.22861,0.00597,0.00994457,0.00331486,0.00994457,0.00331486,0.00994457,0.00331486,0.00994457,0.00331486
616,248584,2.53003,1.29929,0.00437,0.83192,0.5853,0.65353,0.34775,2.38683,1.22889,0.00597,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
617,248915,2.52072,1.29213,0.00434,0.83297,0.58494,0.65339,0.34774,2.38711,1.22877,0.00597,0.00985728,0.00328576,0.00985728,0.00328576,0.00985728,0.00328576,0.00985728,0.00328576
618,249246,2.52619,1.29792,0.00434,0.83303,0.58517,0.65344,0.34797,2.38761,1.22882,0.00597,0.00981372,0.00327124,0.00981372,0.00327124,0.00981372,0.00327124,0.00981372,0.00327124
619,250089,2.53509,1.29434,0.00429,0.83286,0.58497,0.6536,0.348,2.38685,1.22912,0.00597,0.00977021,0.00325674,0.00977021,0.00325674,0.00977021,0.00325674,0.00977021,0.00325674
620,250431,2.52916,1.30917,0.00429,0.83203,0.58547,0.65356,0.34785,2.387,1.22914,0.00597,0.00972675,0.00324225,0.00972675,0.00324225,0.00972675,0.00324225,0.00972675,0.00324225
621,250765,2.5112,1.29733,0.00437,0.83229,0.5856,0.65356,0.34798,2.38742,1.22844,0.00597,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
622,251098,2.52842,1.30572,0.00432,0.83156,0.58638,0.65381,0.34813,2.38721,1.22881,0.00597,0.00964,0.00321333,0.00964,0.00321333,0.00964,0.00321333,0.00964,0.00321333
623,251427,2.52514,1.30197,0.00431,0.83166,0.58643,0.65385,0.34801,2.38788,1.22949,0.00597,0.00959671,0.0031989,0.00959671,0.0031989,0.00959671,0.0031989,0.00959671,0.0031989
624,251757,2.50909,1.29866,0.0043,0.83173,0.5861,0.65377,0.34774,2.38772,1.22984,0.00597,0.00955347,0.00318449,0.00955347,0.00318449,0.00955347,0.00318449,0.00955347,0.00318449
625,252085,2.50925,1.29292,0.00433,0.83114,0.58623,0.65369,0.34769,2.38784,1.22946,0.00597,0.00951028,0.00317009,0.00951028,0.00317009,0.00951028,0.00317009,0.00951028,0.00317009
626,252414,2.52441,1.30241,0.00429,0.83085,0.586,0.65362,0.34764,2.38887,1.23015,0.00597,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
627,252742,2.51125,1.29894,0.00427,0.83154,0.58593,0.65366,0.34785,2.38817,1.23044,0.00596,0.00942408,0.00314136,0.00942408,0.00314136,0.00942408,0.00314136,0.00942408,0.00314136
628,253071,2.52089,1.28823,0.0043,0.83186,0.58603,0.6537,0.3477,2.38777,1.2313,0.00596,0.00938106,0.00312702,0.00938106,0.00312702,0.00938106,0.00312702,0.00938106,0.00312702
629,253400,2.5396,1.30061,0.00429,0.83226,0.5856,0.65382,0.3478,2.38806,1.23189,0.00596,0.0093381,0.0031127,0.0093381,0.0031127,0.0093381,0.0031127,0.0093381,0.0031127
630,253730,2.51934,1.30225,0.00433,0.83318,0.58582,0.65397,0.3477,2.38916,1.23213,0.00597,0.0092952,0.0030984,0.0092952,0.0030984,0.0092952,0.0030984,0.0092952,0.0030984
631,254061,2.50975,1.29371,0.00431,0.83346,0.5856,0.65409,0.34781,2.38869,1.23167,0.00596,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
632,254391,2.50683,1.2932,0.0043,0.83356,0.58552,0.65413,0.348,2.38869,1.23255,0.00596,0.00920957,0.00306986,0.00920957,0.00306986,0.00920957,0.00306986,0.00920957,0.00306986
633,254721,2.50407,1.28725,0.0043,0.83383,0.58527,0.654,0.34801,2.389,1.23196,0.00597,0.00916684,0.00305561,0.00916684,0.00305561,0.00916684,0.00305561,0.00916684,0.00305561
634,255052,2.5284,1.3029,0.00424,0.83394,0.58547,0.65403,0.34763,2.38865,1.23269,0.00597,0.00912417,0.00304139,0.00912417,0.00304139,0.00912417,0.00304139,0.00912417,0.00304139
635,255382,2.51236,1.30317,0.00431,0.83541,0.58497,0.65403,0.34788,2.38838,1.23146,0.00597,0.00908156,0.00302719,0.00908156,0.00302719,0.00908156,0.00302719,0.00908156,0.00302719
636,255710,2.50418,1.29999,0.00425,0.83395,0.58552,0.6539,0.34777,2.38888,1.23244,0.00597,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
637,256038,2.51792,1.29209,0.00429,0.83374,0.58527,0.6539,0.34764,2.38866,1.23224,0.00597,0.00899652,0.00299884,0.00899652,0.00299884,0.00899652,0.00299884,0.00899652,0.00299884
638,256367,2.51281,1.29162,0.00426,0.83301,0.58585,0.65411,0.34753,2.38902,1.2327,0.00597,0.00895409,0.0029847,0.00895409,0.0029847,0.00895409,0.0029847,0.00895409,0.0029847
639,256698,2.51214,1.28985,0.00427,0.83205,0.58621,0.65377,0.34762,2.38871,1.23222,0.00597,0.00891173,0.00297058,0.00891173,0.00297058,0.00891173,0.00297058,0.00891173,0.00297058
640,257026,2.52111,1.28983,0.00422,0.83316,0.58547,0.65384,0.34757,2.38857,1.23292,0.00597,0.00886942,0.00295647,0.00886942,0.00295647,0.00886942,0.00295647,0.00886942,0.00295647
641,257356,2.50824,1.28627,0.00427,0.83234,0.58618,0.65393,0.34753,2.38986,1.23283,0.00597,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
642,257684,2.504,1.29042,0.00429,0.83373,0.58608,0.65394,0.34736,2.38928,1.23366,0.00597,0.008785,0.00292833,0.008785,0.00292833,0.008785,0.00292833,0.008785,0.00292833
643,258012,2.49815,1.28629,0.00429,0.83241,0.58671,0.654,0.34801,2.38961,1.23265,0.00597,0.00874288,0.00291429,0.00874288,0.00291429,0.00874288,0.00291429,0.00874288,0.00291429
644,258345,2.51493,1.29532,0.00424,0.83272,0.58638,0.65385,0.34752,2.38984,1.23282,0.00598,0.00870082,0.00290027,0.00870082,0.00290027,0.00870082,0.00290027,0.00870082,0.00290027
645,258673,2.49066,1.27827,0.00426,0.83113,0.58683,0.65381,0.34759,2.38989,1.23251,0.00598,0.00865883,0.00288628,0.00865883,0.00288628,0.00865883,0.00288628,0.00865883,0.00288628
646,259002,2.48713,1.28004,0.00427,0.831,0.58678,0.65393,0.34804,2.39047,1.2315,0.00598,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
647,259335,2.498,1.27795,0.00424,0.83166,0.58656,0.65403,0.34766,2.39053,1.23243,0.00597,0.00857504,0.00285835,0.00857504,0.00285835,0.00857504,0.00285835,0.00857504,0.00285835
648,259667,2.51885,1.29818,0.00428,0.83057,0.58721,0.65402,0.34741,2.39182,1.2316,0.00598,0.00853324,0.00284441,0.00853324,0.00284441,0.00853324,0.00284441,0.00853324,0.00284441
649,259997,2.50496,1.2778,0.00424,0.83318,0.58603,0.65425,0.34739,2.39164,1.23183,0.00598,0.00849151,0.0028305,0.00849151,0.0028305,0.00849151,0.0028305,0.00849151,0.0028305
650,260327,2.50121,1.28891,0.00423,0.83172,0.58631,0.65428,0.34733,2.3912,1.23135,0.00598,0.00844984,0.00281661,0.00844984,0.00281661,0.00844984,0.00281661,0.00844984,0.00281661
651,260658,2.48764,1.27581,0.0043,0.8317,0.58623,0.65429,0.34753,2.39103,1.23213,0.00598,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
652,264575,2.50914,1.28827,0.00424,0.83205,0.58656,0.6545,0.34739,2.39082,1.23287,0.00598,0.00836671,0.0027889,0.00836671,0.0027889,0.00836671,0.0027889,0.00836671,0.0027889
653,264913,2.49281,1.28551,0.00425,0.83238,0.58683,0.65462,0.34791,2.39073,1.23266,0.00598,0.00832524,0.00277508,0.00832524,0.00277508,0.00832524,0.00277508,0.00832524,0.00277508
654,265253,2.48161,1.27425,0.00426,0.83357,0.58618,0.65429,0.34785,2.39167,1.23224,0.00598,0.00828384,0.00276128,0.00828384,0.00276128,0.00828384,0.00276128,0.00828384,0.00276128
655,265585,2.49489,1.28044,0.00422,0.83305,0.58701,0.65444,0.34788,2.39194,1.23176,0.00598,0.00824251,0.0027475,0.00824251,0.0027475,0.00824251,0.0027475,0.00824251,0.0027475
656,265920,2.51059,1.29197,0.00421,0.83507,0.5858,0.65423,0.3476,2.39197,1.23207,0.00598,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375
657,266255,2.47618,1.26967,0.00426,0.83567,0.58552,0.65437,0.34765,2.39184,1.23222,0.00598,0.00816005,0.00272002,0.00816005,0.00272002,0.00816005,0.00272002,0.00816005,0.00272002
658,266588,2.50008,1.29056,0.00421,0.83476,0.58567,0.65432,0.34751,2.39175,1.23275,0.00598,0.00811892,0.00270631,0.00811892,0.00270631,0.00811892,0.00270631,0.00811892,0.00270631
659,266925,2.49939,1.28098,0.00424,0.83565,0.58505,0.65415,0.34775,2.39194,1.23339,0.00598,0.00807786,0.00269262,0.00807786,0.00269262,0.00807786,0.00269262,0.00807786,0.00269262
660,267259,2.49744,1.2719,0.00422,0.83444,0.58585,0.65427,0.34781,2.39203,1.2328,0.00599,0.00803688,0.00267896,0.00803688,0.00267896,0.00803688,0.00267896,0.00803688,0.00267896
661,267588,2.47999,1.2759,0.00425,0.83551,0.5851,0.6542,0.34772,2.39241,1.23294,0.00599,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
662,267919,2.48668,1.27663,0.00421,0.83397,0.5857,0.65409,0.34764,2.3919,1.23343,0.00599,0.00795511,0.0026517,0.00795511,0.0026517,0.00795511,0.0026517,0.00795511,0.0026517
663,268247,2.49485,1.27641,0.00419,0.83432,0.58552,0.65424,0.34776,2.39214,1.23308,0.00599,0.00791434,0.00263811,0.00791434,0.00263811,0.00791434,0.00263811,0.00791434,0.00263811
664,268576,2.49569,1.27621,0.00426,0.83343,0.58608,0.65419,0.34794,2.3922,1.23238,0.00599,0.00787363,0.00262454,0.00787363,0.00262454,0.00787363,0.00262454,0.00787363,0.00262454
665,268910,2.49132,1.2747,0.00419,0.83391,0.58608,0.65423,0.34772,2.39222,1.23201,0.00599,0.007833,0.002611,0.007833,0.002611,0.007833,0.002611,0.007833,0.002611
666,269243,2.47785,1.26962,0.00422,0.8338,0.58617,0.65419,0.34763,2.39298,1.23273,0.00599,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748
667,269578,2.49333,1.27646,0.0042,0.83487,0.58545,0.65412,0.34738,2.39318,1.23211,0.00599,0.00775195,0.00258398,0.00775195,0.00258398,0.00775195,0.00258398,0.00775195,0.00258398
